_id,ltable_Length_ft,ltable_make_model,ltable_seller,ltable_location,ltable_year,ltable_price_US,ltable_hull_material,rtable_Length_ft,rtable_make_model,rtable_seller,rtable_location,rtable_year,rtable_price_US,rtable_hull_material
2451139,22,Larson.LXi 218,Key Harbor Yacht Sales,"Waretown, New Jersey",2009,18995,Fiberglass,22,Larson LXi 218,"Key Harbor Yacht Sales
   ","Waretown, NJ",2009,18995,Fiberglass
2453983,22,Sea Ray.21 SPX,Hall Marine Group-Sea Ray of Greenville,United States,2017,Request Price,Fiberglass,22,Sea Ray 21 SPX,"Hall Marine Group
   ",United States,2017,,Fiberglass
2453984,22,Sea Ray.21 SPX,Hall Marine Group-Sea Ray of Greenville,United States,2017,Request Price,Fiberglass,22,Sea Ray 21 SPX,"Hall Marine Group
   ",United States,2017,,Fiberglass
2453985,22,Sea Ray.21 SPX,Hall Marine Group-Sea Ray of Greenville,United States,2017,Request Price,Fiberglass,22,Sea Ray 21 SPX,"Hall Marine Group
   ",United States,2017,,Fiberglass
2455998,22,Sea Ray.21 SPX,Hall Marine Group,United States,2017,Request Price,Fiberglass,22,Sea Ray 21 SPX,"Hall Marine Group
   ",United States,2017,,Fiberglass
2455999,22,Sea Ray.21 SPX,Hall Marine Group,United States,2017,Request Price,Fiberglass,22,Sea Ray 21 SPX,"Hall Marine Group
   ",United States,2017,,Fiberglass
2456000,22,Sea Ray.21 SPX,Hall Marine Group,United States,2017,Request Price,Fiberglass,22,Sea Ray 21 SPX,"Hall Marine Group
   ",United States,2017,,Fiberglass
2458018,22,Sea Ray.21 SPX,Captain's Choice of Pickwick,"Pickwick Lake TN, Mississippi",2016,Request Price,Fiberglass,22,Sea Ray 21 SPX,"Captain's Choice of Pickwick
   ","Pickwick Lake TN, MS",2016,,Fiberglass
2458828,22,Sea Ray.21 SPX OB,Modern Yachts,"Mattituck, New York",2017,Request Price,Fiberglass,22,Sea Ray 21 SPX OB,"Modern Yachts
   ","Mattituck, NY",2017,1,Fiberglass
2461648,22,Sea Ray.21 SPX,Irish Boat Shop - Harbor Springs,"Northern, Michigan",2016,Request Price,Fiberglass,22,Sea Ray 21 SPX,"Irish Boat Shop
   ","Northern, MI",2016,Call for Price,Fiberglass
2462046,22,Sea Ray.21 SPX,Port Harbor Marine,"Holden, Maine",2016,48702,Fiberglass,22,Sea Ray 21 SPX,"Port Harbor Marine
   ","Holden, ME",2016,48702,Fiberglass
2462460,22,Sea Ray.21 SPX OB,Hyannis Marina,"Buzzards Bay, Massachusetts",2016,Request Price,Fiberglass,22,Sea Ray 21 SPX OB,"Hyannis Marina
   ","Buzzards Bay, MA",2016,1,Fiberglass
2464467,22,Robalo.R227 Dual Console,Waterfront Marine Yacht Sales,"SOMERS POINT, New Jersey",2017,Request Price,Fiberglass,22,Robalo R227 Dual Console,"Waterfront Marine Yacht Sales-New Jersey
   ","SOMERS POINT, NJ",2017,1,Fiberglass
2464856,22,Robalo.R227 Dual Console,The Nautic Group,"Kemah, Texas",2017,Request Price,Fiberglass,22,Robalo R227 Dual Console,"The Nautic Group
   ","Kemah, TX",2017,Call for Price,Fiberglass
2464857,22,Robalo.R227 Dual Console,The Nautic Group,"Kemah, Texas",2017,Request Price,Fiberglass,22,Robalo R227 Dual Console,"The Nautic Group
   ","Kemah, TX",2017,Call for Price,Fiberglass
2464859,22,Robalo.R227 Dual Console,The Nautic Group,"Kemah, Texas",2017,Request Price,Fiberglass,22,Robalo R227 Dual Console,"The Nautic Group
   ","Kemah, TX",2017,Call for Price,Fiberglass
2465258,22,Robalo.222ES Center Console,The Nautic Group,"Kemah / Houston, Texas",2017,Request Price,Fiberglass,22,Robalo 222ES Center Console,"The Nautic Group
   ","Kemah / Houston, TX",2017,Call for Price,Fiberglass
2466065,22,Robalo.R227 Dual Console,The Nautic Group,"Kemah, Texas",2017,Request Price,Fiberglass,22,Robalo R227 Dual Console,"The Nautic Group
   ","Kemah, TX",2017,Call for Price,Fiberglass
2466066,22,Robalo.R227 Dual Console,The Nautic Group,"Kemah, Texas",2017,Request Price,Fiberglass,22,Robalo R227 Dual Console,"The Nautic Group
   ","Kemah, TX",2017,Call for Price,Fiberglass
2466068,22,Robalo.R227 Dual Console,The Nautic Group,"Kemah, Texas",2017,Request Price,Fiberglass,22,Robalo R227 Dual Console,"The Nautic Group
   ","Kemah, TX",2017,Call for Price,Fiberglass
2466475,22,Robalo.R227 210A,Longshore Boats,"Charleston, South Carolina",2016,68377,Fiberglass,22,Robalo R227 210A,"Longshore Boats
   ","Charleston, SC",2016,68377,Fiberglass
2467278,22,Robalo.R227 214B,Longshore Boats,"Charleston, South Carolina",2016,66214,Fiberglass,22,Robalo R227 214B,"Longshore Boats
   ","Charleston, SC",2016,66214,Fiberglass
2467677,22,Robalo.R227 Dual Console,The Nautic Group,"Kemah, Texas",2017,Request Price,Fiberglass,22,Robalo R227 Dual Console,"The Nautic Group
   ","Kemah, TX",2017,Call for Price,Fiberglass
2467678,22,Robalo.R227 Dual Console,The Nautic Group,"Kemah, Texas",2017,Request Price,Fiberglass,22,Robalo R227 Dual Console,"The Nautic Group
   ","Kemah, TX",2017,Call for Price,Fiberglass
2467680,22,Robalo.R227 Dual Console,The Nautic Group,"Kemah, Texas",2017,Request Price,Fiberglass,22,Robalo R227 Dual Console,"The Nautic Group
   ","Kemah, TX",2017,Call for Price,Fiberglass
2468095,22,Robalo.R227 Dual Console,Waterfront Marine Yacht Sales,"Somers Point, New Jersey",2013,43900,Fiberglass,22,Robalo R227 Dual Console,"Waterfront Marine Yacht Sales-New Jersey
   ","Somers Point, NJ",2013,43900,Fiberglass
2468480,22,Robalo.R227 Dual Console,Atlantic Outboard / Westbrook Marine Center,Westbrook,2016,56500,Fiberglass,22,Robalo R227 Dual Console,"Atlantic Outboard / Westbrook Marine Center
   ","Westbrook, United States",2016,56500,Fiberglass
2469710,22,Stingray.220 LX,North Florida Yacht Sales,"Jacksonville, Florida",2001,9855,Fiberglass,22,Stingray 220 LX,"North Florida Yacht Sales
   ","Jacksonville, FL",2001,9855,Fiberglass
2471310,22,Robalo.R227 Dual Console,The Nautic Group,"Kemah, Texas",2016,Request Price,Fiberglass,22,Robalo R227 Dual Console,"The Nautic Group
   ","Kemah, TX",2016,Call for Price,Fiberglass
2472511,22,Robalo.R227 Dual Console,Saba Marine,"Colchester, Vermont",2016,Request Price,Fiberglass,22,Robalo R227 Dual Console,"Saba Marine
   ","Colchester, VT",2016,Call for Price,Fiberglass
2486356,20,Crownline.216 LS,Tilly's Marine - Ventura,"Ventura, California",2005,23800,Fiberglass,20,Crownline 216 LS,"Tilly's Marine
   ","Ventura, CA",2005,23800,Fiberglass
2491589,20,Chaparral.203 Vortex VR,"Fay's Boat Yard, Inc.","Gilford, New Hampshire",2016,Request Price,Fiberglass,20,Chaparral 203 Vortex VR,"Fay's Boat Yard, Inc.
   ","Gilford, NH",2016,,Fiberglass
2492907,20,Key West.203 DFS,Cypress Cove Marina,"Columbia, North Carolina",2016,36900,Fiberglass,20,Key West 203 DFS,"Cypress Cove Marina
   ","Columbia, NC",2016,36900,Fiberglass
2496176,20,Regal.2000 ES Bowrider,Sheltered Cove Marina,"Tuckerton, New Jersey",2013,31995,Fiberglass,20,Regal 2000 ES Bowrider,"Sheltered Cove Marina
   ","Tuckerton, NJ",2013,31995,Fiberglass
2497821,20,Chaparral.210 Suncoast,Krenzer Marine,"Sodus Point, New York",2016,51808,Fiberglass,20,Chaparral 210 Suncoast,"Krenzer Marine
   ","Sodus Point, NY",2016,51808,Fiberglass
2499132,20,Sea Ray.195 Sport,Harbortowne Marine,"Lenoir City, Tennessee",2009,23999,Fiberglass,20,Sea Ray 195 Sport,"Harbortowne Marine
   ","Lenoir City, TN",2009,23999,Fiberglass
2501404,20,Crownline.202 BR,Boulder Boats - Arizona,"Mesa, Arizona",2003,21995,Fiberglass,20,Crownline 202 BR,"Boulder Boats
   ","Mesa, AZ",2003,21995,Fiberglass
2501741,20,Chaparral.210 Suncoast Bowrider,Sunrise Marine,"Mary Esther, Florida",2016,46216,Fiberglass,20,Chaparral 210 Suncoast Bowrider,"Sunrise Marine - Boat Sales, Service & Parts
   ","Mary Esther, FL",2016,46216,Fiberglass
2501746,20,Chaparral.210 Suncoast Bowrider,Sunrise Marine,"Mary Esther, Florida",2016,46216,Fiberglass,20,Chaparral 210 Suncoast Bowrider,"Sunrise Marine - Boat Sales, Service & Parts
   ","Mary Esther, FL",2016,46216,Fiberglass
2502067,20,Chaparral.210 Suncoast Ski & Fish,Sunrise Marine,"Mary Esther, Florida",2016,46512,Fiberglass,20,Chaparral 210 Suncoast Ski & Fish,"Sunrise Marine - Boat Sales, Service & Parts
   ","Mary Esther, FL",2016,46512,Fiberglass
2505995,20,Chaparral.210 Suncoast,Jacksonville Boat Sales,"Jacksonville Beach, Florida",2016,Request Price,Fiberglass,20,Chaparral 210 Suncoast Bowrider,"Sunrise Marine - Boat Sales, Service & Parts
   ","Fort Walton Beach, FL",2016,49797,Fiberglass
2506648,20,Hurricane.Sundeck Sport SS 201 OB Bowrider,Sunrise Marine,"Mary Esther, Florida",2017,40959,Fiberglass,20,Hurricane Sundeck Sport SS 201 OB Bowrider,"Sunrise Marine - Boat Sales, Service & Parts
   ","Mary Esther, FL",2017,40959,Fiberglass
2506973,20,Chaparral.210 Suncoast Bowrider,Sunrise Marine,"Mary Esther, Florida",2016,46216,Fiberglass,20,Chaparral 210 Suncoast Bowrider,"Sunrise Marine - Boat Sales, Service & Parts
   ","Mary Esther, FL",2016,46216,Fiberglass
2506978,20,Chaparral.210 Suncoast Bowrider,Sunrise Marine,"Mary Esther, Florida",2016,46216,Fiberglass,20,Chaparral 210 Suncoast Bowrider,"Sunrise Marine - Boat Sales, Service & Parts
   ","Mary Esther, FL",2016,46216,Fiberglass
2512879,20,Stingray.192 SC,Barrier Island Marine,"Beaufort , South Carolina",2015,29900,Fiberglass,20,Stingray 192 SC,"Barrier Island Marine
   ","Beaufort , SC",2015,29900,Fiberglass
2517129,20,Angler Boats.204 Dual Console,National Powerboats,"Jacksonville, Florida",1998,11900,Fiberglass,20,Angler 204 DUAL CONSOLE,"National Powerboats
   ","Jacksonville, FL",1998,11900,Fiberglass
2531192,20,Bayliner.205 BR (SCL),Great Lakes Yacht Brokers,"Syracuse, New York",2004,14995,Fiberglass,20,Bayliner 205 BR (SCL),"Great Lakes Yacht Brokers
   ","Syracuse, NY",2004,14995,Fiberglass
2537090,20,Bayliner.VR5 Bowrider,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,Request Price,Fiberglass,20,Bayliner VR5 Bowrider,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017,1,Fiberglass
2548202,20,Bertram.20 Moppie,TR Wynne Yachts,"Mt Pleasant, South Carolina",1965,29900,Fiberglass,20,Bertram 20 Moppie,"TR Wynne Yachts
   ","Mt Pleasant, SC",1965,29900,Fiberglass
2554097,20,Campion.Allante 545i Bowrider,Waypoint Marine Group,"Seattle, Washington",2015,24900,Fiberglass,20,Campion Allante 545i Bowrider,"Waypoint Marine Group
   ","Seattle, WA",2015,24900,Fiberglass
2560644,20,Chaparral.SSE 200,"Bluewater Bay Yachts, Inc.","Niceville, Florida",2000,9800,Fiberglass,20,Chaparral SSE 200,"Bluewater Bay Yachts, Inc.
   ","Niceville, FL",2000,9800,Fiberglass
2568166,20,Chaparral.206 SSi,Tilly's Marine,"Huntington Beach, California",2013,43500,Fiberglass,20,Chaparral 206 SSi,"Tilly's Marine
   ","Huntington Beach, CA",2013,43500,Fiberglass
2574059,20,Cobalt.200 S Bowrider,"Marine Sales of Pickwick, LLC","Counce, Tennessee",2015,Request Price,Fiberglass,20,Cobalt 200 S Bowrider,"Marine Sales of Pickwick, LLC
   ","Counce, TN",2015,Call for Price,Fiberglass
2575695,20,Cobalt.,Village Marina & Yacht Club,United States,2017,Request Price,Fiberglass,20,Cobalt ,"Village Marina & Yacht Club
   ",United States,2017,Call for Price,Fiberglass
2580274,20,Correct Craft.Ski Nautique 206 Limited,"Carolina Boat Brokerage , LLC","Pawleys Island, South Carolina",2005,23995,Fiberglass,20,Correct Craft Ski Nautique 206 Limited,"Carolina Boat Brokerage, LLC
   ","Pawleys Island, SC",2005,23995,Fiberglass
2583872,20,Crownline.200 LS,Grand Bay Marine,"Traverse City, Michigan",2007,23950,Fiberglass,20,Crownline 200 LS,"Grand Bay Marine
   ","Traverse City, MI",2007,23950,Fiberglass
2597291,20,Edgewater.205 CX,Bosun Marine,"On Order, Massachusetts",2017,Request Price,Fiberglass,20,Edgewater 205 CX,"Bosun Marine
   ","On Order, MA",2017,Call for Price,Fiberglass
2597611,20,Edgewater.205 CX,Bosun Marine,"Mashpee, Massachusetts",2017,Request Price,Fiberglass,20,Edgewater 205 CX,"Bosun Marine
   ","Mashpee, MA",2017,Call for Price,Fiberglass
2600224,20,Ebbtide.2000 SS,Lake Union Sea Ray,"Seattle, Washington",2006,21995,Fiberglass,20,Ebbtide 2000 SS,"Lake Union Sea Ray
   ","Seattle, WA",2006,21995,Fiberglass
2603169,20,Four Winns.200 Horizon,Aloha Marine Internet Sales,"Daytona Beach/Holly Hill, Florida",2016,Request Price,Fiberglass,20,Four Winns 200 Horizon,"Aloha Marine Center
   ","Daytona Beach/Holly Hill, FL",2016,Call for Price,Fiberglass
2603181,20,Four Winns.200 Horizon,Aloha Marine Internet Sales,"Daytona Beach/Holly Hill, Florida",2016,Request Price,Fiberglass,20,Four Winns H200SS,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2016,1,Fiberglass
2603183,20,Four Winns.200 Horizon,Aloha Marine Internet Sales,"Daytona Beach/Holly Hill, Florida",2016,Request Price,Fiberglass,20,Four Winns H200,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2016,1,Fiberglass
2609076,20,Four Winns.203 SKI AND FISH,CenterPointe Yacht Sales,"PEWAUKEE, Wisconsin",2006,18789,Fiberglass,20,Four Winns 203 SKI AND FISH,"CenterPointe Yacht Sales
   ","PEWAUKEE, WI",2006,18789,Fiberglass
2609384,20,Four Winns.200 Horizon,Irish Boat Shop,"Charlevoix, Michigan",1995,7495,Fiberglass,20,Four Winns 200 Horizon,"Irish Boat Shop
   ","Charlevoix, MI",1995,7495,Fiberglass
2609712,20,Four Winns.200 Horizon,Sea Ray of Cincinnati,"Cincinnati, Ohio",2002,12500,Fiberglass,20,Four Winns 200 Horizon,"Sea Ray of Cincinnati
   ","Cincinnati, OH",2002,12500,Fiberglass
2610049,20,Four Winns.200 Horizon,"Ugly John's Custom Boats, LLC.","Eufaula, Oklahoma",1999,9500,Fiberglass,20,Four Winns Horizon 200,"Ugly John's Custom Boats, LLC.
   ","Eufaula, OK",1999,9500,Fiberglass
2610697,20,Four Winns.200 Horizon,Sun Sport Marine,"Harrison Township, Michigan",2002,9900,Fiberglass,20,Four Winns 200 Horizon,"Sun Sport Marine
   ","Harrison Township, MI",2002,9900,Fiberglass
2613633,20,Four Winns.H200,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2016,Request Price,Fiberglass,20,Four Winns 200 Horizon,"Aloha Marine Center
   ","Daytona Beach/Holly Hill, FL",2016,Call for Price,Fiberglass
2613647,20,Four Winns.H200,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2016,Request Price,Fiberglass,20,Four Winns H200,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2016,1,Fiberglass
2618236,20,Glastron.GT 200,Norwood Yacht Sales,"Stoughton, Massachusetts",2013,24900,Fiberglass,20,Glastron GT 200,"Norwood Yacht Sales
   ","Stoughton, MA",2013,24900,Fiberglass
2620173,20,Four Winns.H200SS,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2016,Request Price,Fiberglass,20,Four Winns 200 Horizon,"Aloha Marine Center
   ","Daytona Beach/Holly Hill, FL",2016,Call for Price,Fiberglass
2620185,20,Four Winns.H200SS,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2016,Request Price,Fiberglass,20,Four Winns H200SS,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2016,1,Fiberglass
2620517,20,Four Winns.H200,PETZOLD'S MARINE CENTER,"Wakefield, Rhode Island",1988,5900,Fiberglass,20,Four Winns H200,"PETZOLD'S MARINE CENTER
   ","Wakefield, RI",1988,5900,Fiberglass
2623481,20,Glastron.GXL 205,Beacon Point Marine,"Shelton, Connecticut",2008,19500,Fiberglass,20,Glastron GXL 205,"Beacon Point Marine
   ","Shelton, CT",2008,19500,Fiberglass
2638190,20,Grady-White.Freedom 205,Crusader Yacht Sales,"Annapolis, Maryland",2015,64900,Fiberglass,20,Grady-White Freedom 205,"Crusader Yacht Sales
   ","Annapolis, MD",2015,64900,Fiberglass
2638528,20,Hurricane.201 Sundeck Sport,Wye River Marine,"Kent Island, Maryland",2016,Request Price,Fiberglass,20,Hurricane 201 Sundeck Sport,"Wye River Marine
   ","Kent Island, MD",2016,Call for Price,Fiberglass
2639837,20,Hurricane.201 Sundeck,"Intracoastal Yacht Sales of Wrightsville Beach, NC","Wilmington, North Carolina",2011,23950,Fiberglass,20,Hurricane 201 Sundeck,"Intracoastal Yacht Sales
   ","Wilmington, NC",2011,23950,Fiberglass
2641148,20,Hurricane.2000 Sundeck,"Easy Sale USA, LLC","Fort Lauderdale, Florida",2012,39500,Fiberglass,20,Hurricane 2000 Sundeck,"Easy Sale
   ","Fort Lauderdale, FL",2012,39500,Fiberglass
2641462,20,Grady-White.Freedom 205,United Yacht Sales - Cape and Island Division,"Marion, Massachusetts",2014,59900,Fiberglass,20,Grady-White Freedom 205,"United Yacht Sales
   ","Marion, MA",2014,59900,Fiberglass
2641801,20,Hurricane.2000 Sundeck,Wye River Marine,"Kent Island, Maryland",2016,39900,Fiberglass,20,Hurricane 2000 Sundeck,"Wye River Marine
   ","Kent Island, MD",2016,39900,Fiberglass
2642446,20,Grady-White.Freedom 205,Taylor Marine Center OC,"MILFORD, Delaware",2015,63750,Fiberglass,20,Grady-White Freedom 205,"Taylor Marine Center OC
   ","MILFORD, DE",2015,63750,Fiberglass
2642769,20,Grady-White.Freedom 205,DiMillo's Yacht Sales,"Freeport, Maine",2015,67000,Fiberglass,20,Grady-White Freedom 205,"DiMillo's Yacht Sales
   ","Freeport, ME",2015,67000,Fiberglass
2643767,20,Key West.Walkaround,Tripp Marine Group,"Westport Point, Massachusetts",1999,8400,Fiberglass,20,Key West Walkaround,"Tripp Marine Group
   ","Westport Point, MA",1999,8400,Fiberglass
2644751,20,Key West.203 DFS,Striper Marina,"Barrington, Rhode Island",2016,Request Price,Fiberglass,20,Key West 203 DFS,"Striper Marina
   ","Barrington, RI",2016,Call for Price,Fiberglass
2646384,20,Key West.203 DFS,SBM Yacht Sales,"Sarasota, Florida",2016,Request Price,Fiberglass,20,Key West 203 DFS,"SBM Yacht Sales
   ","Sarasota, FL",2016,Call for Price,Fiberglass
2647041,20,Key West.203 DFS,Hampton Bays Office,"Hampton Bays, New York",2016,52646,Fiberglass,20,Key West 203 DFS,"Hampton Watercraft and Marine
   ","Hampton Bays, NY",2016,52646,Fiberglass
2647377,20,Malibu.20 VTX Wakesetter,"Marine Sales & Service, Inc.","Louisville, Kentucky",2016,Request Price,Fiberglass,20,Malibu 20 VTX Wakesetter,"Marine Sales & Service
   ","Louisville, KY",2016,Call for Price,Fiberglass
2648031,20,Malibu.20 VTX Wakesetter,Marine Sales & Service,"Louisville, Kentucky",2016,Request Price,Fiberglass,20,Malibu 20 VTX Wakesetter,"Marine Sales & Service
   ","Louisville, KY",2016,Call for Price,Fiberglass
2648390,20,Pro Line.DC Dual Console,Manatee Pocket Yacht Sales,"Stuart, Florida",2001,11900,Fiberglass,20,Pro-Line DC Dual Console,"Manatee Pocket Yacht Sales
   ","Stuart, FL",2001,11900,Fiberglass
2679770,20,Nautic Star.203 DC,COMPLETE MARINE,"Pompano Beach, Florida",2017,Request Price,Fiberglass,20,NAUTIC STAR 203 SC,"COMPLETE MARINE
   ","Pompano Beach, FL",2017,1,Fiberglass
2681077,20,Nautic Star.203 SC,COMPLETE MARINE,"Pompano Beach, Florida",2017,Request Price,Fiberglass,20,NAUTIC STAR 203 DC,"COMPLETE MARINE
   ","Pompano Beach, FL",2017,,Fiberglass
2681079,20,Nautic Star.203 SC,COMPLETE MARINE,"Pompano Beach, Florida",2017,Request Price,Fiberglass,20,NAUTIC STAR 203 DC,"COMPLETE MARINE
   ","Pompano Beach, FL",2017,1,Fiberglass
2681742,20,Nautique.Sport Nautique 200,Irish Boat Shop - Harbor Springs,"Northern, Michigan",2016,Request Price,Fiberglass,20,Nautique Sport Nautique 200,"Irish Boat Shop
   ","Northern, MI",2016,Call for Price,Fiberglass
2682394,20,Nautique.Super Air Nautique GS20,Irish Boat Shop - Harbor Springs,"Northern, Michigan",2017,Request Price,Fiberglass,20,Nautique Super Air Nautique GS20,"Irish Boat Shop
   ","Northern, MI",2017,Call for Price,Fiberglass
2682709,20,Nautic Star.203 SC,Tierra Verde Yacht Brokerage Inc.,"Tierra Verde, Florida",2013,26900,Fiberglass,20,NauticStar 203 SC,"Tierra Verde Yacht Brokerage Inc.
   ","Tierra Verde, FL",2013,26900,Fiberglass
2685691,20,Sea Ray.20 Bowrider,"Boats Unlimited, Inc.","Wakefield, Rhode Island",1994,6999,Fiberglass,20,Sea Ray 20 Bowrider,"Boats Unlimited, Inc.
   ","Wakefield, RI",1994,6999,Fiberglass
2690595,20,Sea Ray.200 Select,MarineMax Lake Ozark,"Lake Ozark, Missouri",2006,24150,Fiberglass,20,Sea Ray 200 Select,"MarineMax Inc.
   ","Lake Ozark, MO",2006,24150,Fiberglass
2691586,20,Sea Ray.200 Bow Rider,Virginia Beach Boats,"va beach, Virginia",2003,17900,Fiberglass,20,Sea Ray 200 Bow Rider,"Virginia Beach Boats
   ","va beach, VA",2003,17900,Fiberglass
2691905,20,Sea Ray.200 Bow Rider,COMPLETE MARINE,"Pompano Beach, Florida",2003,6999,Fiberglass,20,Sea Ray 200 Bow Rider,"COMPLETE MARINE
   ","Pompano Beach, FL",2003,6999,Fiberglass
2691909,20,Sea Ray.200 Bow Rider,COMPLETE MARINE,"Pompano Beach, Florida",2003,6999,Fiberglass,20,Sea Doo 205,"COMPLETE MARINE
   ","Pompano Beach, FL",2003,9999,Fiberglass
2692245,20,Sea Ray.200 Sport,Sovereign Marine Group,"Stuart, Florida",2005,16900,Fiberglass,20,Sea Ray 200 Sport,"Sovereign Marine Group
   ","Stuart, FL",2005,16900,Fiberglass
2693236,20,Sea Ray.200 Select,Shoreline Yacht Sales Long Beach,"Los Alamitos, California",2006,17000,Fiberglass,20,Sea Ray 200 Select,"The Shoreline Yacht Group
   ","Los Alamitos, CA",2006,17000,Fiberglass
2694208,20,Sea Ray.200 Sport,Knot 10 Yacht Sales,"Kent Island, Maryland",2005,17000,Fiberglass,20,Sea Ray 200 Sport,"Knot 10 Yacht Sales
   ","Kent Island, MD",2005,17000,Fiberglass
2694854,20,Sea Ray.200 Select,MarineMax Jacksonville at Beach Marine,"Jacksonville, Florida",2006,23999,Fiberglass,20,Sea Ray 200 Select,"MarineMax Inc.
   ","Jacksonville, FL",2006,23999,Fiberglass
2695186,20,Sea Ray.200 Sundeck,Legendary Marine Ft. Walton Beach,"Fort Walton Beach, Florida",2006,20995,Fiberglass,20,Sea Ray 200 Sundeck,"Legendary Marine
   ","Fort Walton Beach, FL",2006,20995,Fiberglass
2696184,20,Sea Ray.205 Sport,Sea Ray of Louisville,"Louisville, Kentucky",2008,22995,Fiberglass,20,Sea Ray 205 Sport,"Sea Ray of Cincinnati
   ","Louisville, KY",2008,22995,Fiberglass
2696835,20,Sea Ray.205 Sport,MarineMax Pensacola,"Pensacola, Florida",2008,18694,Fiberglass,20,Sea Ray 205 Sport,"MarineMax Inc.
   ","Pensacola, FL",2008,20021,Fiberglass
2696836,20,Sea Ray.205 Sport,MarineMax Pensacola,"Pensacola, Florida",2008,18694,Fiberglass,20,Sea Ray 205 Sport,"MarineMax Inc.
   ","Pensacola, FL",2008,18694,Fiberglass
